utc_timestamp,BE,DE,FR,GB,LU
2015-04-18 19:00:00,20899,139203,87225,83218,2119
2015-04-18 20:00:00,19298,123169,77395,75478,1875
2015-04-18 21:00:00,18269,112985,75041,69838,1720
2015-04-18 22:00:00,17284,101491,71074,63380,1545
2015-04-18 23:00:00,15518,90738,63148,55264,1381
2015-04-19 00:00:00,12795,72944,53997,40637,1110
2015-04-19 01:00:00,12088,68968,47797,38314,1050
2015-04-19 02:00:00,11827,67420,45313,36600,1026
2015-04-19 03:00:00,13209,75639,50726,39478,1151
2015-04-19 04:00:00,13468,77013,52202,38998,1172
2015-04-19 05:00:00,14862,83631,58038,42319,1273
2015-04-19 06:00:00,15769,84534,60501,43682,1287
2015-04-19 07:00:00,15133,84732,56144,45280,1290
2015-04-19 08:00:00,14511,82920,53984,43894,1262
2015-04-19 09:00:00,13856,80798,52166,44598,1230
2015-04-19 10:00:00,13985,79781,50319,47694,1214
2015-04-19 11:00:00,14522,77611,50053,47136,1181
2015-04-19 12:00:00,15246,83338,53173,53469,1269
2015-04-19 13:00:00,14921,81337,51875,53399,1238
2015-04-19 14:00:00,14663,80118,50659,52854,1220
2015-04-19 15:00:00,13960,80731,49166,53701,1229
2015-04-19 16:00:00,15350,88769,56471,58668,1351
2015-04-19 17:00:00,18431,116292,75567,78090,1770
2015-04-19 18:00:00,21355,139977,91818,91864,2131
2015-04-19 19:00:00,20435,132638,87343,84860,2019
2015-04-19 20:00:00,18845,118743,77516,77058,1808
2015-04-19 21:00:00,17774,109310,74301,70366,1664
2015-04-19 22:00:00,16754,100463,70403,63844,1529
2015-04-19 23:00:00,15103,90588,62529,54928,1379
2015-04-20 00:00:00,12744,73923,51246,40222,1125
2015-04-20 01:00:00,12110,70322,47837,38379,1070
2015-04-20 02:00:00,11826,69367,45550,37105,1056
2015-04-20 03:00:00,13366,78292,51323,40237,1192
2015-04-20 04:00:00,14370,84265,54963,40408,1283
2015-04-20 05:00:00,16767,99008,63703,45368,1507
2015-04-20 06:00:00,17301,104220,67171,50149,1587
2015-04-20 07:00:00,16797,103979,62035,54699,1583
2015-04-20 08:00:00,15876,97053,57587,51845,1477
2015-04-20 09:00:00,14905,93790,55901,47811,1428
2015-04-20 10:00:00,14303,92137,53284,43845,1403
2015-04-20 11:00:00,15281,91338,53054,47784,1390
2015-04-20 12:00:00,16470,99572,58470,52794,1516
2015-04-20 13:00:00,16502,98714,57471,51729,1503
2015-04-20 14:00:00,15611,97821,56398,51366,1489
2015-04-20 15:00:00,15130,97683,53643,52574,1487
2015-04-20 16:00:00,16308,103652,61169,57030,1578
2015-04-20 17:00:00,19374,127266,79216,75155,1938
2015-04-20 18:00:00,21600,149022,92483,89747,2269
2015-04-20 19:00:00,20764,140910,86425,83849,2145
2015-04-20 20:00:00,19255,125847,76974,76478,1916
2015-04-20 21:00:00,18227,114117,74038,70455,1737
2015-04-20 22:00:00,17319,104137,70292,63567,1585
2015-04-20 23:00:00,15636,94339,62994,55112,1436
2015-04-21 00:00:00,11349,63674,42243,32604,969
2015-04-21 01:00:00,10670,59417,38573,30174,904
2015-04-21 02:00:00,10666,60453,37874,30546,920
2015-04-21 03:00:00,12372,70538,44971,34077,1074
2015-04-21 04:00:00,13250,77363,49534,35460,1178
2015-04-21 05:00:00,15469,92300,58966,41358,1405
2015-04-21 06:00:00,16700,99728,63813,47707,1518
2015-04-21 07:00:00,15971,101583,59305,52724,1546
2015-04-21 08:00:00,15679,94899,57738,50618,1445
2015-04-21 09:00:00,14831,92108,53366,50083,1402
2015-04-21 10:00:00,14269,91528,52414,46255,1393
2015-04-21 11:00:00,15294,91371,52594,45011,1391
2015-04-21 12:00:00,15789,95663,54758,47424,1456
2015-04-21 13:00:00,15999,96435,55295,48366,1468
2015-04-21 14:00:00,16075,96228,55042,48882,1465
2015-04-21 15:00:00,15129,93768,51968,48594,1427
2015-04-21 16:00:00,14538,86756,49067,45862,1321
2015-04-21 17:00:00,13916,86551,50077,45124,1318
2015-04-21 18:00:00,13332,85692,48212,43950,1304
2015-04-21 19:00:00,14234,86909,46770,44980,1323
2015-04-21 20:00:00,14850,87367,48198,48265,1330
2015-04-21 21:00:00,14838,82945,50005,49132,1263
2015-04-21 22:00:00,14865,75586,48345,42568,1151
2015-04-21 23:00:00,12855,67486,43831,35867,1027
2015-04-22 00:00:00,12021,63539,40832,32037,967
2015-04-22 01:00:00,11317,59376,37204,29709,904
2015-04-22 02:00:00,10704,60242,36441,29884,917
2015-04-22 03:00:00,12301,71120,42822,36073,1083
2015-04-22 04:00:00,13147,77971,47035,37894,1187
2015-04-22 05:00:00,15289,92761,55759,43718,1412
2015-04-22 06:00:00,16544,99745,60351,49899,1518
2015-04-22 07:00:00,16529,103523,56775,51699,1576
2015-04-22 08:00:00,15633,98546,56050,49550,1500
2015-04-22 09:00:00,15383,96609,53073,49691,1471
2015-04-22 10:00:00,15010,95139,52831,46658,1448
2015-04-22 11:00:00,15418,93716,53111,45709,1427
2015-04-22 12:00:00,15667,96603,55396,48187,1471
2015-04-22 13:00:00,15810,96702,55608,49189,1472
2015-04-22 14:00:00,15898,96464,55247,49899,1469
2015-04-22 15:00:00,14885,93992,53900,49822,1431
2015-04-22 16:00:00,14453,88104,49947,49044,1341
2015-04-22 17:00:00,14668,89248,51150,46289,1359
2015-04-22 18:00:00,14346,89034,49093,45441,1355
2015-04-22 19:00:00,14455,89111,48211,45088,1357
2015-04-22 20:00:00,15039,89389,49210,47799,1361
2015-04-22 21:00:00,15081,84560,51200,47058,1287
2015-04-22 22:00:00,14621,77737,49329,42342,1183
2015-04-22 23:00:00,13093,69412,43489,35662,1057
2015-04-23 00:00:00,13365,77845,50848,41353,1185
2015-04-23 01:00:00,12631,73717,47510,39169,1122
2015-04-23 02:00:00,12325,72513,45040,37583,1104
2015-04-23 03:00:00,13716,81018,49347,40840,1233
2015-04-23 04:00:00,14348,85613,51756,40984,1303
2015-04-23 05:00:00,16092,98841,59407,45609,1505
2015-04-23 06:00:00,17437,103561,62789,50484,1577
2015-04-23 07:00:00,17348,102303,58657,52483,1557
2015-04-23 08:00:00,16530,100077,55330,50230,1524
2015-04-23 09:00:00,15599,97324,54768,50818,1482
2015-04-23 10:00:00,15464,94973,53586,49942,1446
2015-04-23 11:00:00,14773,92414,53290,47523,1407
2015-04-23 12:00:00,16504,99641,58487,51799,1517
2015-04-23 13:00:00,16428,98221,57482,50855,1495
2015-04-23 14:00:00,15543,96908,53687,50628,1475
2015-04-23 15:00:00,15050,96660,52551,49342,1471
2015-04-23 16:00:00,16263,103160,61362,56266,1570
2015-04-23 17:00:00,19300,127166,79178,74319,1936
2015-04-23 18:00:00,21500,148946,91981,87681,2268
2015-04-23 19:00:00,20364,140267,83768,81302,2136
2015-04-23 20:00:00,19127,125947,74911,73914,1917
2015-04-23 21:00:00,18265,114069,71675,68132,1737
2015-04-23 22:00:00,17353,103875,68067,61328,1581
2015-04-23 23:00:00,15532,93953,61078,53419,1430
2015-04-24 00:00:00,13073,76876,50162,40782,1170
2015-04-24 01:00:00,12402,73333,46916,38720,1116
2015-04-24 02:00:00,12134,72331,44563,37261,1101
2015-04-24 03:00:00,13464,79368,48934,40668,1208
2015-04-24 04:00:00,14224,84203,51797,40642,1282
2015-04-24 05:00:00,15427,92858,56059,42446,1414
2015-04-24 06:00:00,15501,95861,56850,45428,1459
2015-04-24 07:00:00,15009,99763,54010,48155,1519
2015-04-24 08:00:00,14872,94414,52913,52734,1437
2015-04-24 09:00:00,14047,91944,52530,50684,1400
2015-04-24 10:00:00,15410,91056,52051,48137,1386
2015-04-24 11:00:00,15231,90607,52466,46732,1379
2015-04-24 12:00:00,16233,98563,57685,52554,1500
2015-04-24 13:00:00,16136,97019,56813,51786,1477
2015-04-24 14:00:00,15246,95563,55601,45682,1455
2015-04-24 15:00:00,14684,89638,52819,46635,1365
2015-04-24 16:00:00,15844,101555,60549,57013,1546
2015-04-24 17:00:00,18884,124675,78003,75212,1898
2015-04-24 18:00:00,20992,142972,90830,89153,2177
2015-04-24 19:00:00,19284,132049,82442,81370,2010
2015-04-24 20:00:00,17738,116858,71884,71579,1779
2015-04-24 21:00:00,16944,106171,68814,64597,1616
2015-04-24 22:00:00,15998,97006,64656,57342,1477
2015-04-24 23:00:00,14700,88909,58122,50264,1353
2015-04-25 00:00:00,12302,74788,47445,39758,1138
2015-04-25 01:00:00,11560,74421,43778,37423,1133
2015-04-25 02:00:00,11176,71882,40591,35229,1094
2015-04-25 03:00:00,11499,75351,41455,34411,1147
2015-04-25 04:00:00,11559,71815,41724,35650,1093
2015-04-25 05:00:00,11852,77411,42256,36276,1178
2015-04-25 06:00:00,12715,78445,43125,39227,1194
2015-04-25 07:00:00,13191,80425,45266,41492,1224
2015-04-25 08:00:00,13441,81392,45345,45210,1239
2015-04-25 09:00:00,13111,82874,48462,46514,1262
2015-04-25 10:00:00,13106,82043,48786,45699,1249
2015-04-25 11:00:00,13484,81325,49859,44661,1238
2015-04-25 12:00:00,14111,88620,54049,49948,1349
2015-04-25 13:00:00,13833,86849,52684,48694,1322
2015-04-25 14:00:00,14294,85814,51448,48439,1306
2015-04-25 15:00:00,14404,80676,51847,49901,1228
2015-04-25 16:00:00,15552,94109,57006,54522,1433
2015-04-25 17:00:00,18174,118543,74992,74058,1805
2015-04-25 18:00:00,20536,138504,88531,89300,2109
2015-04-25 19:00:00,19183,127841,80961,81848,1946
2015-04-25 20:00:00,17656,112156,71439,71967,1707
2015-04-25 21:00:00,16627,101998,68622,65858,1553
2015-04-25 22:00:00,15833,92701,64677,59559,1411
2015-04-25 23:00:00,14392,83975,57971,52415,1278
2015-04-26 00:00:00,11949,67439,47131,39855,1027
2015-04-26 01:00:00,11145,63473,43317,37605,966
2015-04-26 02:00:00,10709,60840,40081,35957,926
2015-04-26 03:00:00,11046,63769,41491,39324,971
2015-04-26 04:00:00,11155,63441,41541,39522,966
2015-04-26 05:00:00,11677,65851,43639,42878,1002
2015-04-26 06:00:00,11812,66315,43767,44132,1009
2015-04-26 07:00:00,11668,71189,41394,42985,1084
2015-04-26 08:00:00,11557,70837,44256,42583,1078
2015-04-26 09:00:00,12971,72799,44950,44219,1108
2015-04-26 10:00:00,13084,74794,45968,47520,1139
2015-04-26 11:00:00,13206,74835,47308,47130,1139
2015-04-26 12:00:00,14098,82008,51515,53532,1248
2015-04-26 13:00:00,13802,81045,50807,53529,1234
2015-04-26 14:00:00,13280,80744,48655,53081,1229
2015-04-26 15:00:00,13553,75969,46981,54162,1156
2015-04-26 16:00:00,15016,90399,57152,59193,1376
2015-04-26 17:00:00,18761,116607,76528,78630,1775
2015-04-26 18:00:00,21537,135665,90783,91905,2065
2015-04-26 19:00:00,19953,125273,83146,83935,1907
2015-04-26 20:00:00,18076,111429,72862,75865,1696
2015-04-26 21:00:00,16936,102884,69476,70239,1566
2015-04-26 22:00:00,15957,94341,65656,60560,1436
2015-04-26 23:00:00,14548,86287,58712,52376,1314
2015-04-27 00:00:00,12143,70448,47802,39785,1072
2015-04-27 01:00:00,12149,67328,44492,37865,1025
2015-04-27 02:00:00,11810,65735,41838,36683,1001
2015-04-27 03:00:00,12302,71220,45026,40806,1084
2015-04-27 04:00:00,13150,76333,47906,41490,1162
2015-04-27 05:00:00,15327,89430,54718,47195,1361
2015-04-27 06:00:00,16353,94970,58764,52228,1446
2015-04-27 07:00:00,15903,93421,57279,53927,1422
2015-04-27 08:00:00,15503,90578,57885,56290,1379
2015-04-27 09:00:00,15742,92565,56925,54862,1409
2015-04-27 10:00:00,15509,96616,57399,51787,1471
2015-04-27 11:00:00,15052,95705,56665,50595,1457
2015-04-27 12:00:00,16761,104038,61918,56732,1584
2015-04-27 13:00:00,17523,104148,61158,57308,1586
2015-04-27 14:00:00,16724,98320,58723,57753,1497
2015-04-27 15:00:00,16242,99100,56786,59301,1509
2015-04-27 16:00:00,17752,113465,66897,71444,1727
2015-04-27 17:00:00,21157,140005,87223,85404,2132
2015-04-27 18:00:00,23258,158910,100833,98138,2419
2015-04-27 19:00:00,21654,145546,92238,89154,2216
2015-04-27 20:00:00,20156,129412,82858,79498,1970
2015-04-27 21:00:00,19367,117547,79584,72613,1790
2015-04-27 22:00:00,18379,107370,75635,64935,1635
2015-04-27 23:00:00,16222,96833,66617,55445,1474
2015-04-28 00:00:00,11795,65767,44938,30943,1001
2015-04-28 01:00:00,10926,61629,41012,28641,938
2015-04-28 02:00:00,11024,62301,40585,28734,948
2015-04-28 03:00:00,13201,73926,49750,36092,1125
2015-04-28 04:00:00,14387,80993,54792,39463,1233
2015-04-28 05:00:00,16954,97133,65858,45774,1479
2015-04-28 06:00:00,17479,105144,70616,52623,1601
2015-04-28 07:00:00,17191,104170,65997,56635,1586
2015-04-28 08:00:00,15994,104402,64078,57310,1589
2015-04-28 09:00:00,15330,101867,60942,53981,1551
2015-04-28 10:00:00,15773,100720,59411,51636,1533
2015-04-28 11:00:00,16337,99706,58647,51079,1518
2015-04-28 12:00:00,16993,103816,60533,54279,1580
2015-04-28 13:00:00,17216,105848,60961,55920,1611
2015-04-28 14:00:00,16565,105720,60329,56543,1609
2015-04-28 15:00:00,16410,103643,58887,55841,1578
2015-04-28 16:00:00,16068,98763,55610,58529,1504
2015-04-28 17:00:00,15621,100250,58242,55000,1526
2015-04-28 18:00:00,14965,97283,56542,52728,1481
2015-04-28 19:00:00,14889,95186,56313,50950,1449
2015-04-28 20:00:00,15530,95303,57637,52272,1451
2015-04-28 21:00:00,15465,89192,58902,50272,1358
2015-04-28 22:00:00,14598,81843,56489,44273,1246
2015-04-28 23:00:00,12751,71996,48879,36288,1096
2015-04-29 00:00:00,11756,66963,45970,31780,1019
2015-04-29 01:00:00,10974,62762,42052,29194,955
2015-04-29 02:00:00,11013,64267,41478,29299,978
2015-04-29 03:00:00,13050,76786,49793,37008,1169
2015-04-29 04:00:00,13998,83584,54498,38507,1272
2015-04-29 05:00:00,16251,99574,64145,44234,1516
2015-04-29 06:00:00,17131,104942,68898,52485,1598
2015-04-29 07:00:00,17309,101937,65240,58564,1552
2015-04-29 08:00:00,16286,100408,60985,56914,1529
2015-04-29 09:00:00,15886,97464,59553,55070,1484
2015-04-29 10:00:00,15496,95961,57174,52903,1461
2015-04-29 11:00:00,15239,94516,56610,52129,1439
2015-04-29 12:00:00,15736,97706,58156,54845,1487
2015-04-29 13:00:00,15903,98575,58398,55957,1501
2015-04-29 14:00:00,15918,98516,56439,56013,1500
2015-04-29 15:00:00,15766,94058,53934,55097,1432
2015-04-29 16:00:00,15440,90540,52764,57149,1378
2015-04-29 17:00:00,15662,91895,55083,58965,1399
2015-04-29 18:00:00,15169,90674,54030,50872,1380
2015-04-29 19:00:00,14777,88712,53330,49398,1350
2015-04-29 20:00:00,15101,88574,54345,51047,1348
2015-04-29 21:00:00,14250,83281,55621,49676,1268
2015-04-29 22:00:00,13515,75604,53054,44287,1151
2015-04-29 23:00:00,12182,67662,46476,36695,1030
2015-04-30 00:00:00,13165,77448,53760,41833,1179
2015-04-30 01:00:00,12476,73400,50198,39527,1117
2015-04-30 02:00:00,12140,71721,47682,38165,1092
2015-04-30 03:00:00,13353,78603,52452,45762,1197
2015-04-30 04:00:00,14072,83345,55277,42338,1269
2015-04-30 05:00:00,15863,95827,62716,48683,1459
2015-04-30 06:00:00,16750,100732,65590,57173,1534
2015-04-30 07:00:00,16150,102655,61333,58674,1563
2015-04-30 08:00:00,16041,97836,57406,55698,1489
2015-04-30 09:00:00,15638,96932,57875,53377,1476
2015-04-30 10:00:00,16119,96672,58435,51573,1472
2015-04-30 11:00:00,15735,95158,57942,51084,1449
2015-04-30 12:00:00,16909,103382,62877,57179,1574
2015-04-30 13:00:00,16804,102568,59130,57376,1561
2015-04-30 14:00:00,16694,101951,56802,57027,1552
2015-04-30 15:00:00,16248,96287,56827,53896,1466
2015-04-30 16:00:00,18089,109772,66371,63313,1671
2015-04-30 17:00:00,20634,135361,85684,81905,2061
2015-04-30 18:00:00,22706,154322,99227,94840,2350
2015-04-30 19:00:00,21262,141456,90737,86690,2154
2015-04-30 20:00:00,19786,125300,80299,78497,1908
2015-04-30 21:00:00,18888,113360,76358,72840,1726
2015-04-30 22:00:00,17885,103271,71674,65626,1572
2015-04-30 23:00:00,15971,92336,63305,56506,1406
2015-05-01 00:00:00,13279,74613,51661,41495,1136
2015-05-01 01:00:00,12475,69883,47503,39438,1064
2015-05-01 02:00:00,12075,67750,44181,38130,1031
2015-05-01 03:00:00,13362,74146,46254,41461,1129
2015-05-01 04:00:00,13595,73819,46438,41369,1124
2015-05-01 05:00:00,13776,72955,46765,42797,1111
2015-05-01 06:00:00,13659,72793,46928,45645,1108
2015-05-01 07:00:00,13632,80108,47509,53405,1219
2015-05-01 08:00:00,14095,80208,50031,52733,1221
2015-05-01 09:00:00,14725,81814,51196,53740,1245
2015-05-01 10:00:00,15331,82532,51494,56476,1256
2015-05-01 11:00:00,14919,80575,53468,54882,1227
2015-05-01 12:00:00,15683,86559,53873,59927,1318
2015-05-01 13:00:00,15215,84308,51953,56023,1283
2015-05-01 14:00:00,14150,83134,50875,53455,1266
2015-05-01 15:00:00,14366,78484,50397,52571,1195
2015-05-01 16:00:00,14996,92856,60222,63111,1414
2015-05-01 17:00:00,18427,118771,79349,81430,1808
2015-05-01 18:00:00,21245,139967,94363,95721,2131
2015-05-01 19:00:00,20073,130420,86742,88025,1986
2015-05-01 20:00:00,18573,116295,76620,78403,1771
2015-05-01 21:00:00,17916,107007,73350,72476,1629
2015-05-01 22:00:00,17011,97229,68798,65419,1480
2015-05-01 23:00:00,15274,86785,61268,54609,1321
2015-05-02 00:00:00,12657,69713,50054,41542,1061
2015-05-02 01:00:00,11779,65913,46252,39176,1003
2015-05-02 02:00:00,11461,63955,43418,37505,973
2015-05-02 03:00:00,12878,71041,46345,40651,1081
2015-05-02 04:00:00,13360,72823,47326,40240,1108
2015-05-02 05:00:00,13862,75046,48476,40625,1142
2015-05-02 06:00:00,13784,76739,48565,40418,1168
2015-05-02 07:00:00,13688,77003,48831,45424,1172
2015-05-02 08:00:00,13831,81090,51857,47148,1234
2015-05-02 09:00:00,13433,81691,51715,52187,1244
2015-05-02 10:00:00,14464,80690,50772,51198,1228
2015-05-02 11:00:00,14160,78866,51563,49754,1201
2015-05-02 12:00:00,15041,85072,55715,55031,1295
2015-05-02 13:00:00,14011,83225,54132,53736,1267
2015-05-02 14:00:00,13968,82518,53006,47065,1256
2015-05-02 15:00:00,13629,79341,50617,48134,1208
2015-05-02 16:00:00,14873,91404,58903,58252,1391
2015-05-02 17:00:00,18268,116941,77238,77105,1780
2015-05-02 18:00:00,20907,137853,90805,91501,2099
2015-05-02 19:00:00,19531,127850,82737,83356,1946
2015-05-02 20:00:00,17732,114001,72515,72518,1736
2015-05-02 21:00:00,16776,104488,69243,66116,1591
2015-05-02 22:00:00,15863,95185,64811,61004,1449
2015-05-02 23:00:00,14361,85595,58268,57646,1303
2015-05-03 00:00:00,12640,68572,47499,45003,1044
2015-05-03 01:00:00,11905,64759,43765,42488,986
2015-05-03 02:00:00,11467,62730,40287,40561,955
2015-05-03 03:00:00,11472,67901,40178,42474,1034
2015-05-03 04:00:00,11543,68015,40717,41526,1035
2015-05-03 05:00:00,12059,71412,40513,43452,1087
2015-05-03 06:00:00,12111,71004,41839,44128,1081
2015-05-03 07:00:00,12454,67636,43568,42952,1029
2015-05-03 08:00:00,12172,71034,43833,43128,1081
2015-05-03 09:00:00,11404,71574,45222,44372,1089
2015-05-03 10:00:00,12266,73801,46304,44485,1123
2015-05-03 11:00:00,12443,74094,47869,44121,1128
2015-05-03 12:00:00,14080,81647,51819,49536,1243
2015-05-03 13:00:00,13862,80786,50695,48086,1230
2015-05-03 14:00:00,13753,80424,49626,47530,1224
2015-05-03 15:00:00,13836,82019,49969,48427,1249
2015-05-03 16:00:00,15714,92225,56528,58142,1404
2015-05-03 17:00:00,18446,115857,73687,75747,1764
2015-05-03 18:00:00,20813,133885,87562,89291,2038
2015-05-03 19:00:00,18331,120832,78654,75323,1840
2015-05-03 20:00:00,16867,106620,68913,68141,1623
2015-05-03 21:00:00,16231,97763,65799,62721,1488
2015-05-03 22:00:00,15349,89192,62306,58873,1358
2015-05-03 23:00:00,14077,82412,56491,54662,1255
2015-05-04 00:00:00,12330,73526,46342,42613,1119
2015-05-04 01:00:00,11712,70722,43147,40547,1076
2015-05-04 02:00:00,11292,68550,40236,38604,1043
2015-05-04 03:00:00,11829,71075,41556,36994,1082
2015-05-04 04:00:00,12433,75268,43683,38839,1146
2015-05-04 05:00:00,13771,85493,48789,41423,1301
2015-05-04 06:00:00,14483,89632,50345,43534,1364
2015-05-04 07:00:00,14153,88549,47973,42621,1348
2015-05-04 08:00:00,14301,87384,48657,42028,1330
2015-05-04 09:00:00,14463,90609,51523,42388,1379
2015-05-04 10:00:00,15285,92113,52185,41476,1402
2015-05-04 11:00:00,15005,92199,52645,40556,1404
2015-05-04 12:00:00,16270,100401,58314,46204,1528
2015-05-04 13:00:00,16332,99288,57750,46182,1512
2015-05-04 14:00:00,15456,97957,56696,46493,1491
2015-05-04 15:00:00,15012,97712,52946,48545,1488
2015-05-04 16:00:00,16147,103872,61837,53600,1581
2015-05-04 17:00:00,19278,127068,80215,72399,1935
2015-05-04 18:00:00,21376,145013,92474,87002,2208
2015-05-04 19:00:00,19544,130992,81958,78728,1994
2015-05-04 20:00:00,17470,114978,70519,68535,1750
2015-05-04 21:00:00,16914,102397,66273,62669,1559
2015-05-04 22:00:00,15875,91886,61877,56112,1399
2015-05-04 23:00:00,14680,84841,56091,49311,1291
2015-05-05 00:00:00,10657,62224,40261,27769,947
2015-05-05 01:00:00,10543,58634,36677,25476,892
2015-05-05 02:00:00,10350,58249,34884,24969,887
2015-05-05 03:00:00,10516,60676,35684,29098,924
2015-05-05 04:00:00,10955,65019,38076,31101,990
2015-05-05 05:00:00,11983,74666,42175,36271,1137
2015-05-05 06:00:00,13852,82677,46239,41760,1259
2015-05-05 07:00:00,14395,86101,48469,46722,1311
2015-05-05 08:00:00,14623,87096,49355,47507,1326
2015-05-05 09:00:00,15050,90572,51092,47918,1379
2015-05-05 10:00:00,15345,92092,51983,46751,1402
2015-05-05 11:00:00,15105,92377,52658,46599,1406
2015-05-05 12:00:00,15807,95897,54989,49435,1460
2015-05-05 13:00:00,16235,96225,55752,50406,1465
2015-05-05 14:00:00,16375,96489,55507,51185,1469
2015-05-05 15:00:00,16028,94604,54209,50955,1440
2015-05-05 16:00:00,15267,94506,53852,52642,1439
2015-05-05 17:00:00,15017,93390,54451,53873,1422
2015-05-05 18:00:00,14289,89887,50496,52182,1368
2015-05-05 19:00:00,13340,85241,47432,50267,1298
2015-05-05 20:00:00,13646,84695,49631,50657,1289
2015-05-05 21:00:00,14380,80822,51453,49452,1230
2015-05-05 22:00:00,13767,73841,50911,44363,1124
2015-05-05 23:00:00,12549,67992,45299,38120,1035
2015-05-06 00:00:00,11927,65467,43629,34665,996
2015-05-06 01:00:00,11979,61717,40037,32415,939
2015-05-06 02:00:00,11978,59556,39177,32309,906
2015-05-06 03:00:00,12448,64805,44394,36655,986
2015-05-06 04:00:00,13296,70936,48213,37871,1080
2015-05-06 05:00:00,15094,87112,53214,42488,1326
2015-05-06 06:00:00,16706,92981,58023,48503,1415
2015-05-06 07:00:00,16140,91518,56806,51492,1393
2015-05-06 08:00:00,15646,88680,53360,50335,1350
2015-05-06 09:00:00,15503,90229,52540,49688,1374
2015-05-06 10:00:00,15551,91360,52807,49067,1391
2015-05-06 11:00:00,15475,91807,53375,49430,1398
2015-05-06 12:00:00,15964,96006,55709,52871,1462
2015-05-06 13:00:00,16053,96861,56313,54733,1475
2015-05-06 14:00:00,16250,96683,55834,55399,1472
2015-05-06 15:00:00,16137,94651,54492,54864,1441
2015-05-06 16:00:00,16168,93856,54325,56489,1429
2015-05-06 17:00:00,15128,93187,54939,57227,1419
2015-05-06 18:00:00,14659,89782,49737,54755,1367
2015-05-06 19:00:00,14282,87878,46838,52291,1338
2015-05-06 20:00:00,14554,88660,48978,52569,1350
2015-05-06 21:00:00,14769,84634,51210,51531,1288
2015-05-06 22:00:00,14126,77052,49133,46619,1173
2015-05-06 23:00:00,12827,70195,44325,39992,1068
2015-05-07 00:00:00,13892,80959,50763,45983,1232
2015-05-07 01:00:00,13250,77299,47312,43925,1177
2015-05-07 02:00:00,12912,75429,44960,42432,1148
2015-05-07 03:00:00,13148,80944,48955,45169,1232
2015-05-07 04:00:00,13655,84378,51688,45375,1284
2015-05-07 05:00:00,15179,95206,58539,49648,1449
2015-05-07 06:00:00,16035,99053,60773,53891,1508
2015-05-07 07:00:00,16152,95498,56526,55211,1454
2015-05-07 08:00:00,15466,92483,56160,52974,1408
2015-05-07 09:00:00,15206,93056,54045,51219,1417
2015-05-07 10:00:00,15003,92731,53096,49413,1412
2015-05-07 11:00:00,14596,91894,53494,48845,1399
2015-05-07 12:00:00,16568,100408,58669,54840,1529
2015-05-07 13:00:00,16560,99565,57877,54534,1516
2015-05-07 14:00:00,16418,98435,56709,54202,1499
2015-05-07 15:00:00,15795,98398,52782,55346,1498
2015-05-07 16:00:00,17005,106356,61549,66258,1619
2015-05-07 17:00:00,19477,128453,79359,78920,1956
2015-05-07 18:00:00,21637,147255,91951,92211,2242
2015-05-07 19:00:00,20101,136096,82198,83890,2072
2015-05-07 20:00:00,18298,121386,73907,74453,1848
2015-05-07 21:00:00,17336,109131,70866,69005,1661
2015-05-07 22:00:00,16299,98859,66881,62304,1505
2015-05-07 23:00:00,14891,90265,59666,54471,1374
2015-05-08 00:00:00,12567,74260,48743,41688,1130
2015-05-08 01:00:00,11943,70720,45034,39409,1076
2015-05-08 02:00:00,11612,68767,41780,37729,1047
2015-05-08 03:00:00,12296,73907,43472,40528,1125
2015-05-08 04:00:00,12833,77815,43887,40547,1185
2015-05-08 05:00:00,13816,85241,44644,42067,1298
2015-05-08 06:00:00,14046,87519,43337,44578,1332
2015-05-08 07:00:00,13759,86537,43480,47469,1317
2015-05-08 08:00:00,13738,87774,44416,45675,1336
2015-05-08 09:00:00,13946,89820,45729,44801,1367
2015-05-08 10:00:00,14588,90681,46817,49347,1380
2015-05-08 11:00:00,15263,90189,48261,48773,1373
2015-05-08 12:00:00,16446,97938,52640,54610,1491
2015-05-08 13:00:00,15637,96159,51467,54297,1464
2015-05-08 14:00:00,14833,95021,50387,54780,1447
2015-05-08 15:00:00,14763,89594,50899,56430,1364
2015-05-08 16:00:00,16022,101930,56029,61305,1552
2015-05-08 17:00:00,18875,125161,73888,79429,1906
2015-05-08 18:00:00,20973,143155,87441,92532,2180
2015-05-08 19:00:00,19156,128945,78177,83082,1963
2015-05-08 20:00:00,17104,113771,68607,71296,1732
2015-05-08 21:00:00,16448,102869,65988,64098,1566
2015-05-08 22:00:00,15571,93406,62171,56661,1422
2015-05-08 23:00:00,14327,85881,56158,49803,1307
2015-05-09 00:00:00,12561,70359,45714,37810,1071
2015-05-09 01:00:00,11856,66304,43402,35547,1009
2015-05-09 02:00:00,11240,63384,40094,35148,965
2015-05-09 03:00:00,11091,64285,38859,37423,978
2015-05-09 04:00:00,11030,63784,40004,39087,971
2015-05-09 05:00:00,11095,68193,38998,39384,1038
2015-05-09 06:00:00,12087,71858,43340,40773,1094
2015-05-09 07:00:00,13252,73660,43734,43109,1121
2015-05-09 08:00:00,13486,75548,43621,44782,1150
2015-05-09 09:00:00,13985,79252,45288,46003,1206
2015-05-09 10:00:00,14062,80213,46321,45321,1221
2015-05-09 11:00:00,14056,79717,47871,44816,1213
2015-05-09 12:00:00,15124,86932,52241,50280,1323
2015-05-09 13:00:00,14862,85311,51315,48883,1299
2015-05-09 14:00:00,14928,84405,50247,48039,1285
