utc_timestamp,NL1 0,NL1 1,NL1 2,NL1 3,NL1 4,NL1 5
2015-02-08 13:00:00,7168,4253,2780,6323,1097,6283
2015-02-08 14:00:00,6267,3430,2713,6314,845,5811
2015-02-08 15:00:00,6338,3468,2779,6426,857,5916
2015-02-08 16:00:00,6334,3418,2707,6485,833,5871
2015-02-08 17:00:00,6779,3546,2905,6919,865,6243
2015-02-08 18:00:00,7140,3653,3069,7264,893,6547
2015-02-08 19:00:00,7032,3624,3019,7175,885,6448
2015-02-08 20:00:00,6737,3538,2876,6868,863,6174
2015-02-08 21:00:00,6673,3569,2921,6760,883,6151
2015-02-08 22:00:00,6403,3475,2773,6490,858,5868
2015-02-08 23:00:00,6034,3352,2583,6086,826,5511
2015-02-09 00:00:00,5938,3318,2536,5987,817,5406
2015-02-09 01:00:00,5610,3208,2367,5671,786,5128
2015-02-09 02:00:00,5435,3151,2284,5539,768,4998
2015-02-09 03:00:00,5414,3150,2286,5549,767,5008
2015-02-09 04:00:00,5632,3264,2469,5767,807,5287
2015-02-09 05:00:00,5849,3347,2612,6010,831,5574
2015-02-09 06:00:00,6238,3469,2808,6340,865,5966
2015-02-09 07:00:00,7164,3715,3199,6969,939,6703
2015-02-09 08:00:00,8161,3963,3588,7590,1016,7392
2015-02-09 09:00:00,8405,4016,3665,7704,1032,7528
2015-02-09 10:00:00,8457,4021,3671,7703,1034,7536
2015-02-09 11:00:00,8542,4035,3697,7754,1038,7586
2015-02-09 12:00:00,8344,3987,3613,7630,1022,7434
2015-02-09 13:00:00,8474,4028,3681,7733,1036,7546
2015-02-09 14:00:00,8567,4062,3738,7833,1046,7642
2015-02-09 15:00:00,8577,4081,3770,7922,1050,7695
2015-02-09 16:00:00,8266,4022,3667,7818,1027,7511
2015-02-09 17:00:00,8157,4020,3641,7915,1014,7475
2015-02-09 18:00:00,8473,4113,3781,8258,1036,7725
2015-02-09 19:00:00,8356,4074,3715,8164,1023,7610
2015-02-09 20:00:00,7810,3903,3440,7660,977,7101
2015-02-09 21:00:00,7228,3729,3159,7144,927,6582
2015-02-09 22:00:00,6704,3568,2905,6700,883,6104
2015-02-09 23:00:00,6255,3426,2685,6249,844,5693
2015-02-10 00:00:00,5950,3317,2520,5969,813,5400
2015-02-10 01:00:00,5628,3209,2358,5659,784,5130
2015-02-10 02:00:00,5524,3186,2327,5587,778,5076
2015-02-10 03:00:00,5564,3217,2380,5651,790,5155
2015-02-10 04:00:00,5680,3280,2489,5789,811,5327
2015-02-10 05:00:00,5711,3254,2464,5878,795,5386
2015-02-10 06:00:00,6289,3486,2835,6369,870,6019
2015-02-10 07:00:00,7233,3736,3233,7001,945,6767
2015-02-10 08:00:00,8203,3974,3606,7591,1020,7422
2015-02-10 09:00:00,8394,4011,3657,7652,1032,7511
2015-02-10 10:00:00,8416,4006,3647,7632,1031,7490
2015-02-10 11:00:00,8463,4013,3659,7649,1033,7513
2015-02-10 12:00:00,8231,3956,3561,7508,1014,7334
2015-02-10 13:00:00,8374,4001,3634,7636,1028,7457
2015-02-10 14:00:00,8466,4036,3691,7746,1038,7553
2015-02-10 15:00:00,8446,4050,3716,7807,1041,7592
2015-02-10 16:00:00,8160,3999,3623,7718,1020,7427
2015-02-10 17:00:00,8050,3997,3598,7829,1008,7388
2015-02-10 18:00:00,8435,4108,3765,8231,1034,7686
2015-02-10 19:00:00,8358,4079,3716,8163,1026,7598
2015-02-10 20:00:00,7870,3930,3473,7694,984,7155
2015-02-10 21:00:00,7311,3759,3202,7201,936,6655
2015-02-10 22:00:00,6726,3578,2918,6723,885,6126
2015-02-10 23:00:00,6215,3400,2645,6221,834,5647
2015-02-11 00:00:00,5922,3305,2504,5960,810,5372
2015-02-11 01:00:00,5602,3202,2347,5653,782,5107
2015-02-11 02:00:00,5509,3184,2323,5589,778,5062
2015-02-11 03:00:00,5442,3149,2278,5562,765,5013
2015-02-11 04:00:00,5506,3186,2342,5653,777,5124
2015-02-11 05:00:00,5642,3233,2424,5826,788,5316
2015-02-11 06:00:00,6034,3355,2623,6165,822,5721
2015-02-11 07:00:00,7003,3616,3039,6838,900,6498
2015-02-11 08:00:00,8016,3871,3440,7475,980,7201
2015-02-11 09:00:00,8391,4032,3684,7701,1039,7543
2015-02-11 10:00:00,8429,4035,3688,7697,1041,7547
2015-02-11 11:00:00,8486,4046,3704,7729,1044,7575
2015-02-11 12:00:00,8073,3881,3440,7441,984,7177
2015-02-11 13:00:00,8220,3919,3506,7570,996,7294
2015-02-11 14:00:00,8299,3941,3549,7661,1003,7373
2015-02-11 15:00:00,8297,3951,3564,7743,1002,7407
2015-02-11 16:00:00,7987,3883,3446,7629,975,7209
2015-02-11 17:00:00,7855,3869,3401,7719,958,7140
2015-02-11 18:00:00,8243,3978,3566,8122,983,7438
2015-02-11 19:00:00,8159,3952,3522,8048,977,7353
2015-02-11 20:00:00,7642,3804,3283,7556,938,6902
2015-02-11 21:00:00,7102,3654,3037,7068,897,6427
2015-02-11 22:00:00,6585,3500,2797,6640,856,5967
2015-02-11 23:00:00,6154,3364,2595,6206,821,5584
2015-02-12 00:00:00,5892,3276,2468,5961,797,5355
2015-02-12 01:00:00,5609,3196,2350,5692,777,5141
2015-02-12 02:00:00,5520,3180,2332,5641,774,5107
2015-02-12 03:00:00,5544,3197,2365,5699,779,5171
2015-02-12 04:00:00,5613,3222,2413,5801,786,5274
2015-02-12 05:00:00,5807,3289,2531,6035,804,5528
2015-02-12 06:00:00,6210,3410,2728,6379,836,5934
2015-02-12 07:00:00,7148,3659,3123,7019,911,6681
2015-02-12 08:00:00,8097,3896,3494,7590,986,7324
2015-02-12 09:00:00,8331,3955,3576,7675,1006,7454
2015-02-12 10:00:00,8361,3957,3577,7661,1008,7445
2015-02-12 11:00:00,8378,3958,3578,7648,1008,7445
2015-02-12 12:00:00,8145,3897,3474,7495,988,7252
2015-02-12 13:00:00,8280,3931,3532,7599,1000,7350
2015-02-12 14:00:00,8366,3958,3577,7690,1007,7432
2015-02-12 15:00:00,8308,3952,3570,7717,1003,7428
2015-02-12 16:00:00,8001,3887,3454,7612,976,7230
2015-02-12 17:00:00,7853,3870,3406,7685,958,7163
2015-02-12 18:00:00,8239,3982,3578,8088,984,7478
2015-02-12 19:00:00,8192,3970,3556,8061,981,7437
2015-02-12 20:00:00,7737,3840,3344,7640,947,7032
2015-02-12 21:00:00,7216,3689,3103,7184,907,6571
2015-02-12 22:00:00,6699,3533,2861,6763,865,6101
2015-02-12 23:00:00,6237,3392,2646,6298,828,5690
2015-02-13 00:00:00,6029,3331,2563,6105,814,5522
2015-02-13 01:00:00,5742,3247,2439,5837,793,5302
2015-02-13 02:00:00,5638,3220,2405,5773,786,5250
2015-02-13 03:00:00,5653,3230,2428,5826,788,5302
2015-02-13 04:00:00,5718,3255,2474,5930,795,5402
2015-02-13 05:00:00,5893,3316,2584,6150,811,5643
2015-02-13 06:00:00,6258,3423,2762,6455,840,6017
2015-02-13 07:00:00,7095,3642,3106,6989,906,6663
2015-02-13 08:00:00,8027,3870,3458,7521,978,7268
2015-02-13 09:00:00,8228,3912,3513,7550,993,7343
2015-02-13 10:00:00,8292,3964,3583,7530,1017,7392
2015-02-13 11:00:00,8235,3931,3527,7437,1006,7300
2015-02-13 12:00:00,7898,3831,3362,7181,973,7005
2015-02-13 13:00:00,7880,3822,3352,7164,971,6983
2015-02-13 14:00:00,7898,3828,3370,7209,973,7014
2015-02-13 15:00:00,7793,3817,3357,7217,969,6987
2015-02-13 16:00:00,7600,3790,3305,7209,956,6890
2015-02-13 17:00:00,7706,3850,3380,7481,962,7027
2015-02-13 18:00:00,8078,3966,3556,7895,990,7348
2015-02-13 19:00:00,7939,3930,3500,7796,979,7249
2015-02-13 20:00:00,7467,3789,3273,7353,941,6834
2015-02-13 21:00:00,7000,3643,3045,6945,901,6406
2015-02-13 22:00:00,6609,3517,2846,6625,867,6023
2015-02-13 23:00:00,6251,3406,2669,6253,837,5690
2015-02-14 00:00:00,5926,3308,2521,5968,812,5395
2015-02-14 01:00:00,5628,3220,2390,5690,789,5163
2015-02-14 02:00:00,5517,3195,2355,5609,784,5094
2015-02-14 03:00:00,5523,3208,2380,5641,789,5135
2015-02-14 04:00:00,5591,3243,2440,5734,800,5242
2015-02-14 05:00:00,5733,3305,2550,5932,818,5463
2015-02-14 06:00:00,5832,3349,2630,6049,829,5657
2015-02-14 07:00:00,5875,3360,2644,6041,830,5731
2015-02-14 08:00:00,6115,3408,2705,6159,844,5837
2015-02-14 09:00:00,6380,3460,2778,6297,857,5967
2015-02-14 10:00:00,6561,3497,2833,6400,867,6069
2015-02-14 11:00:00,6631,3508,2850,6439,870,6100
2015-02-14 12:00:00,6583,3491,2817,6410,863,6035
2015-02-14 13:00:00,6528,3476,2791,6392,860,5973
2015-02-14 14:00:00,6504,3473,2789,6405,859,5960
2015-02-14 15:00:00,6527,3491,2819,6477,864,6009
2015-02-14 16:00:00,6603,3527,2875,6609,874,6105
2015-02-14 17:00:00,6896,3624,3021,6925,897,6378
2015-02-14 18:00:00,7176,3710,3155,7211,920,6618
2015-02-14 19:00:00,7101,3691,3124,7159,916,6558
2015-02-14 20:00:00,6870,3613,2999,6915,894,6332
2015-02-14 21:00:00,6637,3534,2874,6674,873,6092
2015-02-14 22:00:00,6433,3462,2761,6480,854,5865
2015-02-14 23:00:00,6157,3365,2601,6165,826,5573
2015-02-15 00:00:00,5975,3297,2497,5994,807,5381
2015-02-15 01:00:00,5705,3214,2370,5737,785,5159
2015-02-15 02:00:00,5485,3134,2251,5567,759,4978
2015-02-15 03:00:00,5491,3149,2282,5607,765,5028
2015-02-15 04:00:00,5539,3180,2340,5701,775,5130
2015-02-15 05:00:00,5645,3224,2426,5883,786,5325
2015-02-15 06:00:00,5642,3236,2455,5948,787,5423
2015-02-15 07:00:00,5512,3201,2399,5836,776,5358
2015-02-15 08:00:00,5400,3161,2317,5676,763,5193
2015-02-15 09:00:00,5510,3182,2334,5692,768,5209
2015-02-15 10:00:00,5811,3297,2501,5911,806,5446
2015-02-15 11:00:00,5850,3294,2491,5914,803,5433
2015-02-15 12:00:00,5852,3267,2445,5895,792,5381
2015-02-15 13:00:00,5926,3296,2492,5978,801,5454
2015-02-15 14:00:00,6007,3342,2572,6084,817,5568
2015-02-15 15:00:00,5936,3292,2503,6084,797,5499
2015-02-15 16:00:00,6094,3343,2587,6293,810,5663
2015-02-15 17:00:00,6557,3481,2804,6768,845,6073
2015-02-15 18:00:00,7020,3618,3023,7216,882,6480
2015-02-15 19:00:00,7038,3627,3039,7257,885,6503
2015-02-15 20:00:00,6799,3558,2927,7020,867,6290
2015-02-15 21:00:00,6596,3497,2830,6807,852,6095
2015-02-15 22:00:00,6389,3435,2733,6608,838,5891
2015-02-15 23:00:00,6077,3341,2584,6246,815,5592
2015-02-16 00:00:00,6041,3331,2578,6219,814,5557
2015-02-16 01:00:00,5791,3262,2478,6000,797,5383
2015-02-16 02:00:00,5733,3253,2472,5997,794,5385
2015-02-16 03:00:00,5793,3278,2519,6105,801,5484
2015-02-16 04:00:00,5846,3298,2558,6183,806,5569
2015-02-16 05:00:00,6025,3361,2668,6389,822,5811
2015-02-16 06:00:00,6364,3463,2831,6667,850,6147
2015-02-16 07:00:00,7155,3666,3149,7153,911,6747
2015-02-16 08:00:00,7980,3860,3448,7568,974,7254
2015-02-16 09:00:00,8148,3894,3483,7557,986,7293
2015-02-16 10:00:00,8107,3871,3441,7430,982,7197
2015-02-16 11:00:00,8200,3926,3519,7459,1004,7276
2015-02-16 12:00:00,7902,3836,3370,7222,975,7011
2015-02-16 13:00:00,8003,3857,3409,7286,983,7079
2015-02-16 14:00:00,8091,3890,3466,7383,993,7175
2015-02-16 15:00:00,8118,3919,3515,7499,1000,7254
2015-02-16 16:00:00,7902,3896,3468,7491,988,7165
2015-02-16 17:00:00,7651,3795,3298,7513,936,6970
2015-02-16 18:00:00,8124,3934,3517,8013,971,7375
2015-02-16 19:00:00,8139,3940,3524,8043,972,7387
2015-02-16 20:00:00,7704,3814,3322,7659,940,7000
2015-02-16 21:00:00,7144,3653,3063,7158,896,6506
2015-02-16 22:00:00,6641,3504,2826,6717,857,6043
2015-02-16 23:00:00,6228,3383,2636,6286,826,5672
2015-02-17 00:00:00,5954,3306,2520,6031,808,5430
2015-02-17 01:00:00,5655,3221,2390,5744,786,5196
2015-02-17 02:00:00,5547,3195,2353,5672,779,5136
2015-02-17 03:00:00,5549,3197,2365,5705,780,5167
2015-02-17 04:00:00,5597,3217,2403,5785,785,5250
2015-02-17 05:00:00,5750,3271,2499,5975,798,5463
2015-02-17 06:00:00,6096,3371,2667,6259,826,5818
2015-02-17 07:00:00,6952,3597,3023,6818,894,6492
2015-02-17 08:00:00,7874,3822,3380,7371,966,7112
2015-02-17 09:00:00,8212,3964,3590,7550,1018,7395
2015-02-17 10:00:00,8182,3938,3546,7475,1010,7316
2015-02-17 11:00:00,8171,3923,3521,7426,1006,7275
2015-02-17 12:00:00,7892,3845,3389,7226,980,7038
2015-02-17 13:00:00,8011,3875,3440,7315,990,7123
2015-02-17 14:00:00,8131,3915,3506,7444,1001,7236
2015-02-17 15:00:00,8111,3931,3533,7506,1005,7278
2015-02-17 16:00:00,7875,3902,3478,7483,991,7176
2015-02-17 17:00:00,7575,3777,3270,7458,932,6914
2015-02-17 18:00:00,8112,3936,3517,8035,971,7371
2015-02-17 19:00:00,8172,3954,3547,8115,976,7427
2015-02-17 20:00:00,7758,3834,3357,7730,945,7072
2015-02-17 21:00:00,7240,3688,3122,7281,906,6625
2015-02-17 22:00:00,6697,3530,2873,6845,863,6144
2015-02-17 23:00:00,6231,3395,2659,6370,827,5730
2015-02-18 00:00:00,5981,3323,2553,6151,811,5503
2015-02-18 01:00:00,5699,3244,2435,5893,791,5294
2015-02-18 02:00:00,5644,3235,2429,5892,789,5296
2015-02-18 03:00:00,5694,3256,2470,5983,794,5381
2015-02-18 04:00:00,5771,3285,2523,6097,802,5496
2015-02-18 05:00:00,5924,3337,2617,6280,815,5704
2015-02-18 06:00:00,6263,3434,2779,6552,842,6042
2015-02-18 07:00:00,7077,3640,3103,7043,905,6650
2015-02-18 08:00:00,7911,3836,3402,7456,969,7153
2015-02-18 09:00:00,8123,3936,3541,7471,1010,7299
2015-02-18 10:00:00,8040,3886,3455,7311,995,7149
2015-02-18 11:00:00,8014,3859,3409,7240,986,7069
2015-02-18 12:00:00,7725,3765,3250,7028,954,6801
2015-02-18 13:00:00,7850,3797,3305,7124,964,6893
2015-02-18 14:00:00,7979,3853,3398,7262,983,7037
2015-02-18 15:00:00,8050,3895,3466,7417,994,7153
2015-02-18 16:00:00,7661,3768,3263,7251,944,6856
2015-02-18 17:00:00,7564,3768,3245,7406,931,6847
2015-02-18 18:00:00,8046,3908,3461,7915,965,7245
2015-02-18 19:00:00,8062,3913,3470,7950,966,7263
2015-02-18 20:00:00,7618,3788,3271,7544,934,6888
2015-02-18 21:00:00,7091,3635,3029,7087,892,6431
2015-02-18 22:00:00,6581,3489,2797,6673,852,5982
2015-02-18 23:00:00,6157,3364,2603,6241,820,5609
2015-02-19 00:00:00,5928,3300,2514,6030,805,5427
2015-02-19 01:00:00,5653,3221,2396,5775,785,5220
2015-02-19 02:00:00,5562,3199,2369,5728,779,5181
2015-02-19 03:00:00,5582,3213,2396,5784,783,5240
2015-02-19 04:00:00,5649,3238,2443,5884,790,5340
2015-02-19 05:00:00,5800,3291,2537,6066,803,5549
2015-02-19 06:00:00,6132,3386,2695,6333,829,5880
2015-02-19 07:00:00,6981,3602,3040,6875,895,6534
2015-02-19 08:00:00,7861,3817,3376,7376,964,7112
2015-02-19 09:00:00,8043,3852,3423,7390,977,7174
2015-02-19 10:00:00,8174,3922,3524,7437,1006,7280
2015-02-19 11:00:00,9447,4890,3683,7543,1335,7859
2015-02-19 12:00:00,9205,4822,3567,7380,1312,7648
2015-02-19 13:00:00,9317,4849,3617,7468,1321,7732
2015-02-19 14:00:00,9252,4815,3650,7566,1290,7822
2015-02-19 15:00:00,8346,4121,3563,7531,1064,7419
2015-02-19 16:00:00,7891,3891,3467,7473,988,7163
2015-02-19 17:00:00,7543,3758,3245,7388,927,6869
2015-02-19 18:00:00,8001,3893,3451,7856,960,7251
2015-02-19 19:00:00,8002,3895,3451,7866,961,7250
2015-02-19 20:00:00,7565,3768,3247,7464,928,6863
2015-02-19 21:00:00,7033,3616,3002,6999,887,6391
2015-02-19 22:00:00,6648,3591,2778,6587,885,6002
2015-02-19 23:00:00,6795,4027,2645,6173,1026,5978
2015-02-20 00:00:00,6838,4132,2592,6027,1062,5910
2015-02-20 01:00:00,6630,4094,2479,5752,1067,5683
2015-02-20 02:00:00,6475,4044,2429,5662,1049,5608
2015-02-20 03:00:00,6468,4046,2441,5690,1048,5640
2015-02-20 04:00:00,6496,4051,2474,5770,1046,5720
2015-02-20 05:00:00,6462,4018,2547,5913,1029,5888
2015-02-20 06:00:00,6340,3669,2665,6183,918,5959
2015-02-20 07:00:00,7019,3684,3162,6886,929,6651
2015-02-20 08:00:00,7965,3923,3529,7476,1003,7295
2015-02-20 09:00:00,9488,4959,3793,7744,1353,8050
2015-02-20 10:00:00,8414,4149,3619,7580,1073,7526
2015-02-20 11:00:00,8273,3981,3611,7594,1021,7439
2015-02-20 12:00:00,8021,3918,3503,7434,1000,7243
2015-02-20 13:00:00,8082,3939,3539,7492,1007,7300
2015-02-20 14:00:00,8106,3951,3563,7541,1011,7340
2015-02-20 15:00:00,7985,3934,3537,7524,1004,7289
2015-02-20 16:00:00,7759,3892,3458,7472,986,7144
2015-02-20 17:00:00,7783,3919,3482,7652,983,7192
2015-02-20 18:00:00,8124,4020,3634,8019,1006,7472
2015-02-20 19:00:00,7954,3967,3547,7865,990,7322
2015-02-20 20:00:00,7446,3808,3293,7378,946,6862
2015-02-20 21:00:00,6975,3658,3054,6950,905,6415
2015-02-20 22:00:00,6576,3529,2850,6624,869,6023
2015-02-20 23:00:00,6112,3349,2575,6165,814,5561
2015-02-21 00:00:00,5761,3240,2414,5860,787,5248
2015-02-21 01:00:00,5462,3143,2265,5583,760,5002
2015-02-21 02:00:00,5367,3126,2241,5523,756,4954
2015-02-21 03:00:00,5385,3144,2278,5577,763,5014
2015-02-21 04:00:00,5440,3170,2328,5667,771,5110
2015-02-21 05:00:00,5548,3210,2406,5839,781,5290
2015-02-21 06:00:00,5618,3244,2468,5937,787,5457
2015-02-21 07:00:00,5645,3257,2482,5924,789,5527
2015-02-21 08:00:00,6074,3435,2739,6205,851,5880
2015-02-21 09:00:00,6316,3486,2806,6326,864,5998
2015-02-21 10:00:00,6337,3429,2717,6308,838,5914
2015-02-21 11:00:00,6424,3451,2748,6372,844,5968
2015-02-21 12:00:00,6386,3441,2730,6378,840,5932
2015-02-21 13:00:00,6370,3437,2723,6394,840,5904
2015-02-21 14:00:00,6572,3554,2905,6592,883,6144
2015-02-21 15:00:00,6638,3587,2962,6703,893,6237
2015-02-21 16:00:00,6472,3476,2793,6627,848,6038
2015-02-21 17:00:00,6694,3546,2898,6876,863,6244
2015-02-21 18:00:00,6995,3633,3032,7183,885,6492
2015-02-21 19:00:00,6947,3621,3012,7154,882,6453
2015-02-21 20:00:00,6703,3549,2893,6900,863,6226
2015-02-21 21:00:00,6452,3468,2765,6621,843,5967
2015-02-21 22:00:00,6269,3406,2668,6438,829,5757
2015-02-21 23:00:00,6045,3335,2556,6168,812,5529
2015-02-22 00:00:00,5899,3290,2493,6034,801,5388
2015-02-22 01:00:00,5644,3214,2382,5800,782,5189
2015-02-22 02:00:00,5535,3186,2348,5746,775,5140
2015-02-22 03:00:00,5528,3188,2357,5771,776,5166
2015-02-22 04:00:00,5558,3203,2389,5844,780,5238
2015-02-22 05:00:00,5657,3245,2469,6013,790,5421
2015-02-22 06:00:00,5653,3253,2491,6052,791,5500
2015-02-22 07:00:00,5449,3195,2392,5842,773,5348
2015-02-22 08:00:00,5336,3151,2301,5651,760,5164
2015-02-22 09:00:00,5601,3261,2454,5783,798,5355
2015-02-22 10:00:00,5753,3279,2473,5857,801,5394
2015-02-22 11:00:00,5816,3281,2471,5873,800,5397
2015-02-22 12:00:00,5860,3290,2480,5906,801,5413
2015-02-22 13:00:00,5943,3317,2525,5997,809,5490
2015-02-22 14:00:00,6006,3344,2574,6074,818,5568
2015-02-22 15:00:00,6093,3384,2645,6203,832,5682
2015-02-22 16:00:00,6259,3447,2746,6405,851,5857
2015-02-22 17:00:00,6458,3450,2753,6635,838,5966
2015-02-22 18:00:00,6908,3583,2962,7062,873,6354
2015-02-22 19:00:00,6944,3592,2975,7097,876,6373
2015-02-22 20:00:00,6696,3515,2853,6834,857,6141
2015-02-22 21:00:00,6615,3560,2773,6625,875,6016
2015-02-22 22:00:00,6738,3826,2701,6413,962,5999
2015-02-22 23:00:00,6880,4127,2610,6104,1060,5966
2015-02-23 00:00:00,6878,4130,2594,6058,1065,5899
2015-02-23 01:00:00,6685,4099,2492,5796,1070,5693
2015-02-23 02:00:00,6612,4090,2464,5726,1071,5641
2015-02-23 03:00:00,6604,4089,2473,5746,1071,5663
2015-02-23 04:00:00,6698,4152,2628,5933,1085,5911
2015-02-23 05:00:00,6630,4082,2718,6082,1058,6075
2015-02-23 06:00:00,6195,3455,2791,6313,861,5936
2015-02-23 07:00:00,6996,3661,3119,6837,923,6564
2015-02-23 08:00:00,7879,3870,3447,7354,988,7146
2015-02-23 09:00:00,8080,3901,3487,7405,997,7219
2015-02-23 10:00:00,8075,3878,3449,7332,991,7155
2015-02-23 11:00:00,8054,3859,3417,7282,984,7102
2015-02-23 12:00:00,7788,3784,3293,7094,960,6880
2015-02-23 13:00:00,7897,3811,3343,7170,969,6964
2015-02-23 14:00:00,7989,3846,3403,7271,980,7066
2015-02-23 15:00:00,7972,3861,3430,7349,983,7108
2015-02-23 16:00:00,7764,3836,3380,7341,971,7015
2015-02-23 17:00:00,7632,3835,3360,7439,959,6986
2015-02-23 18:00:00,8099,3978,3581,7911,996,7383
2015-02-23 19:00:00,8156,3993,3604,7976,1000,7426
2015-02-23 20:00:00,7680,3846,3369,7551,960,6989
2015-02-23 21:00:00,7111,3677,3100,7062,913,6491
2015-02-23 22:00:00,7133,4091,2801,6548,1040,6270
2015-02-23 23:00:00,7082,4203,2667,6200,1088,6050
2015-02-24 00:00:00,6921,4179,2585,5990,1096,5850
2015-02-24 01:00:00,6729,4139,2482,5735,1098,5648
2015-02-24 02:00:00,6643,4107,2446,5669,1092,5593
2015-02-24 03:00:00,6630,4092,2453,5698,1086,5623
2015-02-24 04:00:00,6643,4102,2473,5747,1087,5678
2015-02-24 05:00:00,6758,4155,2571,5941,1092,5896
2015-02-24 06:00:00,7064,4278,2888,6362,1114,6471
2015-02-24 07:00:00,7990,4523,3257,6953,1189,7162
2015-02-24 08:00:00,8733,4631,3435,7360,1217,7556
2015-02-24 09:00:00,9274,4870,3686,7568,1319,7871
2015-02-24 10:00:00,9368,4885,3681,7548,1334,7848
2015-02-24 11:00:00,9370,4873,3661,7515,1330,7817
2015-02-24 12:00:00,9083,4791,3525,7306,1303,7572
2015-02-24 13:00:00,9227,4828,3586,7410,1315,7676
2015-02-24 14:00:00,9077,4753,3579,7455,1267,7706
2015-02-24 15:00:00,7988,3876,3456,7379,989,7149
2015-02-24 16:00:00,7724,3833,3377,7322,971,7006
2015-02-24 17:00:00,7555,3818,3334,7392,955,6933
2015-02-24 18:00:00,7902,3856,3394,7771,950,7136
2015-02-24 19:00:00,8006,3884,3436,7860,959,7210
2015-02-24 20:00:00,7605,3769,3251,7479,929,6861
2015-02-24 21:00:00,7061,3613,3005,7014,887,6395
2015-02-24 22:00:00,6467,3444,2734,6542,840,5874
2015-02-24 23:00:00,6005,3313,2528,6086,806,5475
2015-02-25 00:00:00,5769,3245,2427,5877,790,5258
2015-02-25 01:00:00,5489,3166,2307,5610,770,5043
2015-02-25 02:00:00,5433,3154,2293,5577,768,5024
2015-02-25 03:00:00,5431,3152,2293,5596,767,5040
2015-02-25 04:00:00,5478,3171,2331,5673,772,5124
2015-02-25 05:00:00,5658,3234,2444,5896,788,5367
2015-02-25 06:00:00,6019,3342,2623,6198,818,5732
2015-02-25 07:00:00,6817,3552,2952,6702,882,6349
2015-02-25 08:00:00,7730,3774,3299,7225,953,6949
2015-02-25 09:00:00,7989,3879,3452,7318,992,7145
2015-02-25 10:00:00,7934,3844,3394,7213,982,7044
2015-02-25 11:00:00,7996,3851,3404,7245,984,7062
2015-02-25 12:00:00,7801,3804,3322,7145,967,6913
2015-02-25 13:00:00,7978,3859,3416,7302,986,7072
2015-02-25 14:00:00,8123,3914,3507,7465,1002,7229
2015-02-25 15:00:00,8189,3956,3575,7611,1013,7343
2015-02-25 16:00:00,7921,3911,3496,7544,995,7199
2015-02-25 17:00:00,7725,3888,3440,7588,977,7100
2015-02-25 18:00:00,8213,4029,3655,8069,1012,7489
2015-02-25 19:00:00,8265,4034,3662,8096,1014,7505
2015-02-25 20:00:00,7760,3878,3412,7617,971,7051
2015-02-25 21:00:00,7219,3712,3148,7137,924,6563
2015-02-25 22:00:00,6667,3543,2881,6686,877,6064
2015-02-25 23:00:00,6179,3394,2647,6209,835,5632
2015-02-26 00:00:00,5894,3299,2503,5944,808,5378
2015-02-26 01:00:00,5583,3196,2347,5644,780,5117
2015-02-26 02:00:00,5408,3126,2242,5505,756,4968
2015-02-26 03:00:00,5396,3130,2252,5511,758,4986
2015-02-26 04:00:00,5442,3160,2306,5592,768,5080
2015-02-26 05:00:00,5616,3220,2416,5808,784,5317
2015-02-26 06:00:00,5999,3337,2608,6139,816,5708
2015-02-26 07:00:00,6867,3567,2979,6733,885,6409
2015-02-26 08:00:00,7947,3900,3503,7429,999,7245
2015-02-26 09:00:00,8164,3937,3558,7501,1010,7341
2015-02-26 10:00:00,8214,3935,3553,7497,1010,7332
2015-02-26 11:00:00,8262,3940,3560,7504,1011,7350
2015-02-26 12:00:00,8043,3879,3458,7369,991,7166
2015-02-26 13:00:00,8150,3909,3510,7455,1001,7251
2015-02-26 14:00:00,8252,3942,3568,7559,1011,7353
2015-02-26 15:00:00,8198,3946,3574,7585,1011,7360
2015-02-26 16:00:00,7903,3890,3473,7482,989,7174
2015-02-26 17:00:00,7682,3857,3399,7494,967,7052
2015-02-26 18:00:00,8123,3985,3594,7922,998,7409
2015-02-26 19:00:00,8192,3995,3608,7958,1002,7437
2015-02-26 20:00:00,7716,3845,3364,7502,960,6991
2015-02-26 21:00:00,7149,3677,3092,7016,913,6485
2015-02-26 22:00:00,6587,3514,2828,6576,867,5981
2015-02-26 23:00:00,6091,3358,2592,6104,824,5546
2015-02-27 00:00:00,5844,3282,2481,5879,804,5338
2015-02-27 01:00:00,5518,3186,2333,5572,779,5076
2015-02-27 02:00:00,5398,3158,2292,5479,772,5004
2015-02-27 03:00:00,5415,3174,2321,5515,777,5054
2015-02-27 04:00:00,5508,3215,2393,5626,791,5181
2015-02-27 05:00:00,5552,3197,2380,5726,777,5256
2015-02-27 06:00:00,5928,3309,2568,6046,808,5642
2015-02-27 07:00:00,6864,3618,3056,6701,909,6469
2015-02-27 08:00:00,7757,3830,3387,7232,975,7053
2015-02-27 09:00:00,7931,3853,3417,7266,982,7107
2015-02-27 10:00:00,7898,3826,3372,7185,975,7027
2015-02-27 11:00:00,7922,3821,3363,7176,972,7015
2015-02-27 12:00:00,7643,3746,3237,6983,948,6789
2015-02-27 13:00:00,7682,3757,3256,7022,951,6820
2015-02-27 14:00:00,7657,3759,3259,7034,952,6824
2015-02-27 15:00:00,7592,3766,3268,7083,952,6834
2015-02-27 16:00:00,7419,3747,3229,7101,941,6757
2015-02-27 17:00:00,7277,3678,3108,7172,902,6626
