Generator,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,p_nom_max,p_max_pu,weight,grid_connection_cost,turbine_cost,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt
C10090,biomass,3778,0.24,0.24,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10091,biomass,5871,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10092,biomass,4585,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10093,biomass,5689,0.254,0.254,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10094,biomass,5789,0.19,0.19,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10095,biomass,5686,0.526,0.526,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10096,biomass,5789,0.22,0.22,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10097,biomass,4891,1.027,1.027,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10098,biomass,5871,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10099,biomass,5887,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10100,biomass,3397,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10101,biomass,4589,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10102,biomass,4563,1.189,1.189,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10103,biomass,5827,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10104,biomass,5862,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10105,biomass,7073,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10106,biomass,5832,0.191,0.191,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10107,biomass,4749,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10108,biomass,4915,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10109,biomass,5789,0.37,0.37,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10110,biomass,4949,0.572,0.572,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10111,biomass,4910,0.24,0.24,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10112,biomass,4942,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10113,biomass,4731,0.55,0.55,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10114,biomass,4886,0.252,0.252,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10115,biomass,5827,1.526,1.526,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10116,biomass,4938,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10117,biomass,4938,0.39,0.39,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10118,biomass,4723,0.22,0.22,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10119,biomass,4888,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10120,biomass,5832,0.512,0.512,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10121,biomass,4731,0.537,0.537,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10122,biomass,5830,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10123,biomass,4731,0.22,0.22,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10124,biomass,4688,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10125,biomass,4889,0.901,0.901,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10126,biomass,4889,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10127,biomass,4832,0.22,0.22,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10128,biomass,5795,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10129,biomass,5786,0.235,0.235,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10130,biomass,4728,0.15,0.15,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10131,biomass,4948,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10132,biomass,4942,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10133,biomass,3746,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10134,biomass,5827,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10135,biomass,4745,0.19,0.19,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10136,biomass,5832,1.27,1.27,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10137,biomass,5827,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10138,biomass,5827,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10139,biomass,4870,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10140,biomass,5827,1.05,1.05,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10141,biomass,4874,0.265,0.265,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10142,biomass,4559,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10143,biomass,5789,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10144,biomass,3799,0.29,0.29,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10145,biomass,4688,0.265,0.265,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10146,biomass,5705,0.251,0.251,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10147,biomass,4896,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10148,biomass,4896,0.901,0.901,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10149,biomass,4556,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10150,biomass,5880,0.21,0.21,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10151,biomass,4553,0.92,0.92,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10152,biomass,5872,0.252,0.252,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10153,biomass,4737,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10154,biomass,3381,0.31,0.31,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10155,biomass,4915,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10156,biomass,5827,0.51,0.51,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10157,biomass,4741,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10158,biomass,5692,0.716,0.716,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10159,biomass,3754,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10160,biomass,4593,0.61,0.61,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10161,biomass,5865,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10162,biomass,5791,0.37,0.37,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10163,biomass,3747,0.284,0.284,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10164,biomass,3377,0.38,0.38,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10165,biomass,5707,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10166,biomass,5795,0.55,0.55,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10167,biomass,4793,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10168,biomass,5790,0.526,0.526,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10169,biomass,5786,1.137,1.137,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10170,biomass,5827,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10171,biomass,3747,0.298,0.298,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10172,biomass,5772,0.59,0.59,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10173,biomass,4558,0.428,0.428,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10174,biomass,4898,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10175,biomass,4896,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10176,biomass,5790,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10177,biomass,5827,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10178,biomass,4899,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10179,biomass,4866,0.526,0.526,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10180,biomass,5877,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10181,biomass,5861,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10182,biomass,5877,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10183,biomass,4880,0.037,0.037,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10184,biomass,5686,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10185,biomass,4848,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10186,biomass,3792,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10187,biomass,7052,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10188,biomass,5871,0.235,0.235,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10189,biomass,5871,0.03,0.03,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10190,biomass,4891,0.82,0.82,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10191,biomass,3793,0.38,0.38,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10192,biomass,4723,0.215,0.215,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10193,biomass,4575,0.276,0.276,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10194,biomass,5789,0.42,0.42,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10195,biomass,4547,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10196,biomass,3755,0.428,0.428,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10197,biomass,3747,1.079,1.079,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10198,biomass,3754,0.49,0.49,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10199,biomass,4729,0.235,0.235,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10200,biomass,3574,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10201,biomass,4554,0.37,0.37,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10202,biomass,5827,0.55,0.55,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10203,biomass,4568,0.366,0.366,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10204,biomass,4576,0.252,0.252,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10205,biomass,5887,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10206,biomass,4726,0.265,0.265,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10207,biomass,4726,0.22,0.22,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10208,biomass,5830,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10209,biomass,4729,0.16,0.16,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10210,biomass,4873,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10211,biomass,3797,0.605,0.605,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10212,biomass,5791,0.19,0.19,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10213,biomass,5832,0.63,0.63,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C10214,biomass,3565,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2010,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
